Date,Open,High,Low,Close,Adj Close,Volume
2005/3/7,122.660004,123.25,122.400002,122.790001,94.8601,43442400
2005/3/8,122.669998,123,122.110001,122.330002,94.50473,44362000
2005/3/9,121.970001,122.290001,120.959999,120.970001,93.454109,73263600
2005/3/10,121.199997,121.5,120.400002,121.239998,93.662666,65149000
2005/3/11,121.309998,121.720001,120.160004,120.389999,93.006027,57976500
2005/3/14,120.610001,121.160004,120.279999,121.139999,93.585396,36336400
2005/3/15,121.419998,121.459999,120.080002,120.139999,92.812874,62438500
2005/3/16,119.699997,120.160004,118.900002,119.120003,92.02491,74874200
2005/3/17,119.309998,119.739998,118.980003,119.360001,92.210289,62584200
2005/3/18,119.110001,119.529999,118.150002,118.540001,91.936516,60232000
2005/3/21,118.709999,118.779999,117.760002,118.099998,91.595268,61244300
2005/3/22,118.370003,118.93,116.900002,116.900002,90.664589,92472400
2005/3/23,116.949997,117.720001,116.75,117,90.742157,70817300
2005/3/24,117.459999,117.989998,117.059998,117.139999,90.850723,51932500
2005/3/28,117.419998,117.940002,117.309998,117.309998,90.982552,46765500
2005/3/29,117.139999,117.900002,116.25,116.529999,90.377594,71160300
2005/3/30,116.779999,118.199997,116.769997,118.18,91.657341,62002100
2005/3/31,118.190002,118.459999,117.870003,117.959999,91.486687,64575400
2005/4/1,118.629997,118.989998,116.910004,117.43,91.075638,95255300
2005/4/4,117.360001,117.860001,116.739998,117.629997,91.230721,71581200
2005/4/5,117.779999,118.379997,117.669998,118.190002,91.66507,46853900
2005/4/6,118.449997,118.949997,118.18,118.599998,91.983063,53268200
2005/4/7,118.410004,119.260002,118.32,119.239998,92.479416,46734600
2005/4/8,119.169998,119.209999,118,118,91.517715,63772900
2005/4/11,118.290001,118.419998,117.830002,118.089996,91.587517,44945000
2005/4/12,117.889999,119.059998,117.07,118.699997,92.060631,86144800
2005/4/13,118.559998,118.800003,117.129997,117.300003,90.974823,65949000
2005/4/14,117.400002,117.5,115.769997,115.769997,89.788193,96119800
2005/4/15,115.739998,116.199997,114.099998,114.150002,88.531769,128677300
2005/4/18,114.120003,114.959999,113.959999,114.5,88.803185,100035200
2005/4/19,115.099998,115.529999,114.830002,115.410004,89.508965,64930100
2005/4/20,115.379997,115.629997,113.550003,113.800003,88.260315,107735900
2005/4/21,114.790001,116.209999,114.379997,116.010002,89.974319,86952200
2005/4/22,115.739998,116.5,114.269997,115.57,89.633087,88845800
2005/4/25,115.860001,116.5,115.720001,116.330002,90.222511,52284100
2005/4/26,115.959999,116.769997,115.150002,115.199997,89.346123,72626000
2005/4/27,114.860001,116.07,114.440002,115.650002,89.695107,84131900
2005/4/28,115.269997,115.68,114.199997,114.199997,88.570518,72481500
2005/4/29,115.07,115.870003,113.970001,115.75,89.772667,103993800
2005/5/2,116.07,116.410004,115.519997,116.400002,90.27681,56026400
2005/5/3,116.07,116.849998,115.690002,116.599998,90.431892,86000300
2005/5/4,116.650002,117.75,116.279999,117.5,91.129929,81055700
2005/5/5,117.669998,118,116.739998,117.459999,91.098892,96906700
2005/5/6,117.93,117.989998,117.059998,117.089996,90.811913,67415400
2005/5/9,117.209999,118.080002,117.050003,117.82,91.378113,43750500
2005/5/10,117.360001,117.5,116.389999,116.599998,90.431892,74613500
2005/5/11,116.93,117.400002,115.849998,117.239998,90.928261,91647400
2005/5/12,117.32,117.589996,115.949997,115.949997,89.92778,95086800
2005/5/13,116.300003,116.620003,114.800003,115.720001,89.749397,85267000
2005/5/16,115.699997,116.839996,115.660004,116.800003,90.587021,49207000
2005/5/17,116.410004,117.699997,116.160004,117.580002,91.191963,61071800
2005/5/18,118.089996,119.080002,118.010002,118.790001,92.130424,77944900
2005/5/19,119.019997,119.410004,118.699997,119.290001,92.518188,61768100
2005/5/20,119.339996,119.389999,118.739998,119.120003,92.38636,46345500
2005/5/23,119.209999,120.040001,119.190002,119.779999,92.898224,51047900
2005/5/24,119.440002,119.830002,119.199997,119.5,92.681068,50654100
2005/5/25,119.349998,119.870003,118.830002,119.410004,92.611282,47608800
2005/5/26,119.790001,120.209999,119.620003,120.050003,93.107658,43256200
2005/5/27,120.059998,120.25,119.800003,120.25,93.262756,24596100
2005/5/31,120.080002,120.169998,119.400002,119.480003,92.665558,43377200
2005/6/1,119.519997,120.919998,119.449997,120.5,93.45665,69611000
2005/6/2,120.230003,120.839996,120.099998,120.760002,93.658279,39704500
2005/6/3,120.550003,120.889999,119.730003,120.150002,93.185204,60999400
2005/6/6,119.949997,120.199997,119.550003,120.040001,93.099899,36046400
2005/6/7,120.389999,121.25,120.010002,120.129997,93.169708,66501300
2005/6/8,120.43,120.589996,119.669998,119.910004,92.999039,46881200
2005/6/9,119.739998,120.580002,119.440002,120.480003,93.441124,56653300
2005/6/10,120.559998,120.650002,119.599998,120.199997,93.223984,36465300
2005/6/13,119.940002,121.080002,119.809998,120.580002,93.518692,49383200
2005/6/14,120.449997,121.199997,120.379997,120.860001,93.735886,33857100
2005/6/15,121.160004,121.239998,120.230003,121.089996,93.914215,53195600
2005/6/16,121.059998,121.639999,120.919998,121.400002,94.154663,46564500
2005/6/17,121.540001,121.900002,121.220001,121.360001,94.503525,51529400
2005/6/20,121.080002,121.839996,120.940002,121.400002,94.534683,41019400
2005/6/21,121.5,121.650002,121.029999,121.470001,94.58918,39879800
2005/6/22,121.68,121.940002,121.07,121.57,94.667061,46310100
2005/6/23,121.32,121.599998,119.830002,119.860001,93.335464,62185600
2005/6/24,119.879997,120.010002,118.839996,118.980003,92.650246,58572500
2005/6/27,118.970001,119.410004,118.75,119.150002,92.782623,48183800
2005/6/28,119.400002,120.239998,119.370003,120.150002,93.561287,41174200
2005/6/29,120.370003,120.400002,119.760002,119.830002,93.312141,42316500
2005/6/30,120.220001,120.32,118.949997,119.18,92.805954,62288800
2005/7/1,119.449997,119.800003,119.209999,119.529999,93.078499,49737500
2005/7/5,119.25,120.650002,119.190002,120.489998,93.82605,51549000
2005/7/6,120.389999,120.650002,119.410004,119.480003,93.039589,52363600
2005/7/7,118.290001,119.949997,118.260002,119.949997,93.405548,103268800
2005/7/8,119.970001,121.32,119.720001,121.32,94.472382,64491200
2005/7/11,121.330002,122.099998,121.309998,121.940002,94.955193,49688300
2005/7/12,121.989998,122.629997,121.639999,122.260002,95.204346,51871100
2005/7/13,122.269997,122.519997,121.989998,122.43,95.336746,41182300
2005/7/14,122.980003,123.440002,122.489998,122.910004,95.710518,63638800
2005/7/15,122.790001,123.040001,122.360001,122.839996,95.656006,56075900
2005/7/18,122.5,122.629997,122.050003,122.349998,95.274429,56598400
2005/7/19,122.709999,123.110001,122.410004,123.019997,95.796165,59165700
2005/7/20,122.589996,123.730003,122.300003,123.440002,96.123215,69477000
2005/7/21,123.550003,123.610001,122.470001,122.720001,95.562569,101110900
2005/7/22,122.879997,123.559998,122.629997,123.540001,96.201126,52607100
2005/7/25,123.410004,123.949997,122.849998,123.190002,95.928543,57301600
2005/7/26,123.230003,123.529999,122.949997,123.339996,96.045357,42758800
2005/7/27,123.5,123.889999,123.050003,123.790001,96.39579,43181600
2005/7/28,123.959999,124.639999,123.639999,124.57,97.003166,47880700
2005/7/29,124.410004,124.629997,123.5,123.739998,96.356834,62358100
2005/8/1,123.830002,124.040001,123.449997,123.650002,96.286789,40418200
2005/8/2,123.870003,124.599998,123.739998,124.389999,96.862976,45147400
2005/8/3,124.25,124.739998,124.120003,124.720001,97.119995,36837200
2005/8/4,124.230003,124.309998,123.57,123.720001,96.341248,50855600
2005/8/5,123.449997,123.980003,122.669998,122.879997,95.687164,53595500
2005/8/8,123.150002,123.410004,122.379997,122.650002,95.508049,47616000
2005/8/9,123.059998,123.589996,122.870003,123.389999,96.084312,47170000
2005/8/10,123.82,124.5,122.82,123.330002,96.03759,72863700
2005/8/11,123.269997,124.029999,123.010002,123.82,96.419136,58570200
2005/8/12,123.57,123.690002,122.75,123.059998,95.827293,54776900
2005/8/15,123.220001,123.870003,122.830002,123.82,96.419136,36208500
2005/8/16,123.440002,123.519997,122.089996,122.209999,95.165428,71942100
2005/8/17,122.190002,122.870003,122.029999,122.199997,95.157631,62275100
2005/8/18,122.050003,122.559998,121.839996,122.190002,95.149864,53388600
2005/8/19,122.629997,122.82,122.199997,122.470001,95.367882,39842100
2005/8/22,122.580002,123.230003,121.879997,122.470001,95.367882,69912000
2005/8/23,122.5,122.610001,121.150002,122.239998,95.188774,55168600
2005/8/24,121.940002,122.730003,121.089996,121.150002,94.340012,79104600
2005/8/25,121.349998,121.669998,121.209999,121.589996,94.682617,35631100
2005/8/26,121.480003,121.489998,120.68,120.760002,94.036301,61956800
2005/8/29,120.410004,121.779999,120.379997,121.690002,94.760498,56179200
2005/8/30,121.25,121.300003,120.389999,121.050003,94.262146,74160200
2005/8/31,121.190002,122.660004,120.739998,122.580002,95.453552,102945200
2005/9/1,122.519997,123.150002,121.139999,122.489998,95.383446,74578700
2005/9/2,122.849998,122.879997,122.040001,122.269997,95.212135,47653400
2005/9/6,122.660004,123.800003,122.650002,123.699997,96.325691,57251300
2005/9/7,123.629997,124.129997,123.459999,123.910004,96.489197,41749700
2005/9/8,123.660004,124,123.309998,123.5,96.169975,39068700
2005/9/9,123.830002,124.739998,123.800003,124.599998,97.02652,43093900
2005/9/12,124.449997,124.669998,124.269997,124.349998,96.831871,33017600
2005/9/13,124.129997,124.419998,123.519997,123.660004,96.294563,58427500
2005/9/14,123.739998,123.919998,123.019997,123.209999,95.94413,57694600
2005/9/15,123.589996,123.650002,122.900002,123.150002,95.897408,73156900
2005/9/16,123.300003,123.739998,122.870003,123.5,96.579292,75424100
2005/9/19,123.470001,123.550003,122.639999,123.089996,96.258705,53355300
2005/9/20,123.199997,123.610001,121.870003,122.050003,95.445396,84480300
2005/9/21,121.790001,121.870003,120.779999,120.910004,94.553894,94469100
2005/9/22,120.949997,121.660004,120.440002,121.339996,94.890144,84597200
2005/9/23,121.239998,121.889999,120.900002,121.440002,94.968369,59368100
2005/9/26,122.019997,122.239998,121.080002,121.580002,95.077843,70415400
2005/9/27,121.519997,121.989998,121.019997,121.550003,95.05439,66150800
2005/9/28,121.93,122.120003,121.199997,121.669998,95.148239,58620500
2005/9/29,121.550003,122.860001,121.080002,122.660004,95.92244,66607700
2005/9/30,122.620003,123.040001,121.739998,123.040001,96.219589,47824200
2005/10/3,122.959999,123.339996,122.449997,122.599998,95.875496,50994800
2005/10/4,122.790001,123.029999,121.160004,121.220001,94.796326,60776300
2005/10/5,121.25,121.309998,119.57,119.629997,93.552917,106052100
2005/10/6,119.779999,120.260002,118.169998,119.199997,93.216637,140941800
2005/10/7,119.699997,120.050003,119.129997,119.610001,93.53727,75661400
2005/10/10,119.68,119.709999,118.300003,118.599998,92.747437,52677000
2005/10/11,118.989998,119.389999,118.32,118.43,92.614502,75629800
2005/10/12,118.389999,119.129997,117.410004,117.5,91.887238,100510400
2005/10/13,117.459999,118.080002,116.879997,117.43,91.832451,99052900
2005/10/14,118.120003,118.809998,117.559998,118.669998,92.802177,88651000
2005/10/17,118.800003,119.269997,118.449997,119.110001,93.146263,68109300
2005/10/18,118.940002,118.959999,117.800003,117.82,92.137444,74996900
2005/10/19,117.5,119.800003,117.120003,119.779999,93.670219,116563800
2005/10/20,119.489998,119.809998,117.300003,117.669998,92.020157,131966700
2005/10/21,118.290001,118.779999,117.510002,118.129997,92.379898,96579500
2005/10/24,118.440002,120.089996,118.410004,119.959999,93.810966,71308400
2005/10/25,119.720001,120.239998,118.940002,119.720001,93.623322,76594500
2005/10/26,119.510002,120.540001,119.190002,119.370003,93.349609,80855800
2005/10/27,119.199997,119.370003,117.93,118.099998,92.356415,66623100
2005/10/28,118.43,119.949997,118.099998,119.800003,93.685837,72322000
2005/10/31,120.290001,121.300003,120.129997,120.129997,93.943924,77698900
2005/11/1,120.580002,120.900002,120.220001,120.489998,94.225449,66365100
2005/11/2,120.169998,121.75,120.129997,121.75,95.210777,74012300
2005/11/3,122.150002,122.660004,121.75,122.269997,95.617432,84897600
2005/11/4,122.400002,122.459999,121.550003,122.110001,95.492332,59156000
2005/11/7,122.370003,122.620003,121.849998,122.230003,95.586151,46765400
2005/11/8,121.93,122.419998,121.790001,122.230003,95.586151,42152800
2005/11/9,122.080002,122.949997,121.860001,122.389999,95.711281,57666800
2005/11/10,122.339996,123.519997,121.75,123.339996,96.454201,79048100
2005/11/11,123.349998,123.839996,122.43,123.760002,96.782639,34867000
2005/11/14,123.790001,124.019997,123.379997,123.690002,96.727898,45092200
2005/11/15,123.550003,124.089996,122.860001,123.239998,96.376007,69592500
2005/11/16,123.370003,123.550003,122.980003,123.489998,96.571495,51133000
2005/11/17,123.68,124.650002,123.139999,124.639999,97.470818,55717500
2005/11/18,125.059998,125.279999,124.330002,125.129997,97.854004,72437200
2005/11/21,125.150002,125.910004,124.980003,125.760002,98.34671,50021200
2005/11/22,125.559998,126.519997,125.419998,126.300003,98.768982,66438800
2005/11/23,126.25,127.410004,126.209999,127.029999,99.339836,50854700
2005/11/25,126.980003,127.220001,126.809998,127.129997,99.418053,15270000
2005/11/28,127.25,127.269997,126.040001,126.230003,98.714233,54498500
2005/11/29,126.650002,126.980003,126.089996,126.089996,98.604759,51738900
2005/11/30,126.160004,126.519997,125.290001,125.410004,98.072983,56007200
2005/12/1,126.019997,127.029999,125.980003,126.690002,99.073967,65468200
2005/12/2,126.769997,127.080002,126.5,126.849998,99.199066,46699400
2005/12/5,126.699997,126.730003,126.18,126.580002,98.987946,59273400
2005/12/6,127.050003,127.739998,126.629997,126.82,99.175644,57935200
2005/12/7,126.769997,126.870003,125.68,126.080002,98.596939,66816500
2005/12/8,126.220001,126.82,125.480003,126,98.534393,62608600
2005/12/9,126.160004,126.779999,125.82,126.330002,98.792442,50744500
2005/12/12,126.709999,126.860001,125.959999,126.449997,98.886276,48389900
2005/12/13,126.419998,127.699997,126.290001,127.309998,99.558815,88630900
2005/12/14,127.190002,128.089996,127.139999,127.809998,99.949829,64375000
2005/12/15,127.839996,128,127.18,127.440002,99.660454,55900300
2005/12/16,127.279999,127.360001,126.360001,126.360001,99.339722,46238300
2005/12/19,126.730003,126.870003,125.690002,125.709999,98.828705,48733000
2005/12/20,125.860001,126.589996,125.480003,125.830002,98.923042,46603200
2005/12/21,126.220001,126.760002,125.800003,126.029999,99.080269,51806900
2005/12/22,126.309998,126.690002,126.080002,126.690002,99.599129,32247900
2005/12/23,126.779999,126.860001,126.419998,126.760002,99.65419,27977300
2005/12/27,126.959999,127.050003,125.379997,125.470001,98.640015,44499500
2005/12/28,125.739998,125.989998,125.5,125.75,98.860168,30764300
2005/12/29,125.720001,125.959999,125.059998,125.190002,98.419922,32788900
2005/12/30,124.800003,125.059998,124.360001,124.510002,97.885292,44645600
2006/1/3,125.190002,127,124.389999,126.699997,99.607002,73256700
2006/1/4,126.860001,127.489998,126.699997,127.300003,100.078697,51899600
2006/1/5,127.150002,127.589996,126.879997,127.379997,100.141617,47307500
2006/1/6,128.020004,128.580002,127.360001,128.440002,100.974953,62885900
2006/1/9,128.419998,129.059998,128.380005,128.770004,101.234375,43527400
2006/1/10,128.389999,128.979996,128.259995,128.899994,101.336578,44960800
2006/1/11,129.020004,129.440002,128.729996,129.309998,101.658882,49598900
2006/1/12,129.080002,129.279999,128.440002,128.800003,101.257957,40509200
2006/1/13,128.570007,128.899994,128.199997,128.679993,101.163628,44856700
2006/1/17,128.199997,128.419998,127.809998,128.330002,100.888451,52066600
2006/1/18,127.580002,128.899994,127.160004,127.82,100.487526,75067600
2006/1/19,128.130005,128.770004,127.809998,128.309998,100.872749,81530400
2006/1/20,128.279999,128.309998,125.970001,125.970001,99.033104,114957800
2006/1/23,126.209999,126.82,126.129997,126.419998,99.386894,67017400
2006/1/24,126.629997,127.150002,126.419998,126.550003,99.489105,53008800
2006/1/25,127.040001,127.18,125.839996,126.660004,99.575577,87747700
2006/1/26,127.25,127.669998,126.760002,127.360001,100.125893,71294000
2006/1/27,127.660004,128.660004,127.449997,128.539993,101.053566,65771200
2006/1/30,128.440002,128.809998,128.350006,128.440002,100.974953,33709600
2006/1/31,128.320007,128.539993,127.489998,127.5,100.23597,72937000
2006/2/1,127.82,128.429993,127.720001,128.389999,100.935638,63561000
2006/2/2,128.100006,128.139999,126.800003,126.900002,99.764259,83626900
2006/2/3,126.580002,128.389999,126.139999,126.269997,99.268997,86040400
2006/2/6,126.440002,126.800003,126.169998,126.599998,99.528381,45511900
2006/2/7,126.379997,126.660004,125.400002,125.480003,98.647919,71208100
2006/2/8,125.849998,128.100006,125.599998,126.620003,99.544121,59422200
2006/2/9,126.919998,127.599998,126.370003,126.410004,99.379036,62023300
2006/2/10,126.43,127.129997,125.449997,126.639999,99.559868,64508700
2006/2/13,126.599998,126.790001,125.949997,126.410004,99.379036,52308700
2006/2/14,126.459999,128.029999,126.209999,127.75,100.432487,90964400
2006/2/15,127.68,128.320007,127.239998,128.199997,100.786278,85471300
2006/2/16,128.339996,129.210007,128.179993,129.160004,101.541008,61017900
2006/2/17,129.050003,129.160004,128.580002,128.809998,101.265816,40342600
2006/2/21,129.110001,129.399994,128.289993,128.490005,101.014259,46456300
2006/2/22,128.770004,129.649994,128.649994,129.270004,101.627472,42326700
2006/2/23,129.270004,129.639999,128.279999,129.080002,101.478081,43423200
2006/2/24,129.110001,129.479996,128.759995,129.410004,101.737526,36777400
2006/2/27,129.399994,130.039993,129.279999,129.460007,101.77681,35858600
2006/2/28,129.199997,129.910004,128.130005,128.229996,100.809853,74394800
2006/3/1,128.600006,129.490005,128.5,129.369995,101.706062,48641600
2006/3/2,128.899994,129.419998,128.610001,129.360001,101.698227,60642300
2006/3/3,128.669998,130.070007,128.649994,128.759995,101.226486,73402500
2006/3/6,129.139999,129.179993,127.849998,128.169998,100.76268,57478400
2006/3/7,127.860001,128.059998,127.400002,127.970001,100.605438,61780800
2006/3/8,127.699997,128.440002,127.18,128.240005,100.817703,66692400
2006/3/9,128.279999,128.679993,127.379997,127.379997,100.141617,56313600
2006/3/10,127.709999,128.839996,127.440002,128.589996,101.092842,60490800
2006/3/13,128.839996,129.160004,128.529999,128.830002,101.281548,45479100
2006/3/14,128.710007,130.229996,128.610001,130.179993,102.342888,69877300
2006/3/15,130.149994,130.860001,129.850006,130.759995,102.798859,53398900
2006/3/16,131.009995,131.470001,130.839996,131.029999,103.011116,65526400
2006/3/17,130.679993,130.899994,130.380005,130.619995,103.097153,47286800
2006/3/20,130.639999,130.899994,130.210007,130.410004,102.931389,45538500
2006/3/21,130.369995,130.990005,129.449997,129.589996,102.284157,87102700
2006/3/22,129.509995,130.509995,129.449997,130.380005,102.907692,51605700
2006/3/23,130.259995,130.389999,129.660004,130.110001,102.694588,46704200
2006/3/24,129.990005,130.570007,129.740005,130.210007,102.773521,43209200
2006/3/27,130.029999,130.279999,129.740005,130.020004,102.623604,32523000
2006/3/28,129.929993,130.529999,129.050003,129.220001,101.992126,82079900
2006/3/29,129.410004,130.5,129.289993,130.029999,102.631439,61505700
2006/3/30,130.110001,130.979996,129.550003,129.800003,102.449928,70571700
2006/3/31,130.020004,130.240005,129.369995,129.830002,102.473602,62925600
2006/4/3,130.070007,130.869995,129.490005,129.729996,102.394691,61624700
2006/4/4,129.729996,130.729996,129.360001,130.559998,103.049774,54809300
2006/4/5,130.610001,131.279999,130.380005,131.009995,103.404961,50607200
2006/4/6,130.850006,131.210007,130.190002,130.869995,103.294479,57906200
2006/4/7,131.059998,131.399994,129.350006,129.539993,102.24472,80180900
2006/4/10,129.740005,130.080002,129.259995,129.740005,102.402573,41496500
2006/4/11,129.850006,130.059998,128.25,128.639999,101.53434,72799400
2006/4/12,128.770004,129.130005,128.610001,128.880005,101.723801,43033700
2006/4/13,128.589996,129.25,128.309998,128.710007,101.5896,51051800
2006/4/17,128.830002,129.309998,128.020004,128.660004,101.550125,64167700
2006/4/18,128.929993,130.940002,128.929993,130.699997,103.160294,92531800
2006/4/19,130.75,131.070007,130.240005,130.949997,103.357597,87269000
2006/4/20,131,131.860001,130.600006,131.130005,103.499695,86005500
2006/4/21,131.690002,131.789993,130.619995,131.149994,103.515465,72342600
2006/4/24,130.889999,131.070007,130.380005,130.910004,103.326019,52546400
2006/4/25,131.039993,131.119995,129.919998,130.369995,102.899826,84359800
2006/4/26,130.5,131.139999,130.300003,130.399994,102.923462,67262400
2006/4/27,129.899994,131.630005,129.589996,131.029999,103.420746,124478600
2006/4/28,130.789993,131.75,130.710007,131.470001,103.768036,55854400
2006/5/1,131.470001,131.800003,130.320007,130.399994,102.923462,64990300
2006/5/2,131.009995,131.460007,130.740005,131.380005,103.697021,49063500
2006/5/3,131.149994,131.320007,130.449997,130.889999,103.310219,60821300
2006/5/4,131.080002,131.619995,130.970001,131.360001,103.681213,42921400
2006/5/5,132.050003,132.800003,131.850006,132.520004,104.596786,62588200
2006/5/8,132.509995,132.770004,132.360001,132.360001,104.470482,30016700
2006/5/9,132.419998,132.770004,132.309998,132.619995,104.675728,29864000
2006/5/10,132.410004,132.75,131.889999,132.550003,104.620483,64378200
2006/5/11,132.509995,132.550003,130.520004,130.949997,103.357597,80626900
2006/5/12,130.360001,130.720001,129.190002,129.240005,102.007935,91726500
2006/5/15,128.789993,129.740005,128.610001,129.5,102.213127,84029300
2006/5/16,129.759995,130,129.009995,129.309998,102.063171,62137600
2006/5/17,128.669998,129.100006,126.769997,126.849998,100.121536,144789500
2006/5/18,127.349998,127.75,126.110001,126.209999,99.616348,87906300
2006/5/19,126.870003,127.489998,125.800003,127.099998,100.31884,124309400
2006/5/22,126.279999,127.169998,125.5,126.129997,99.553238,110852800
2006/5/23,127.18,127.629997,125.169998,125.169998,98.795509,92006500
2006/5/24,125.68,126.889999,124.760002,126.169998,99.584793,168405000
2006/5/25,126.919998,127.730003,126.43,127.730003,100.816101,78977900
2006/5/26,128.009995,128.380005,127.510002,128.380005,101.32914,62989700
2006/5/30,127.970001,128,126.050003,126.099998,99.529564,72419900
2006/5/31,126.620003,127.510002,126.199997,127.510002,100.642441,86926200
2006/6/1,127.379997,128.940002,127.269997,128.729996,101.605392,73721700
2006/6/2,129.25,129.429993,128.320007,129,101.818489,91702600
2006/6/5,128.850006,128.860001,126.769997,127.120003,100.334663,86105100
2006/6/6,127.209999,127.379997,125.760002,126.809998,100.089928,130498600
2006/6/7,126.910004,127.650002,125.790001,125.860001,99.340118,108599400
2006/6/8,125.580002,126.5,123.870003,125.75,99.253296,204957200
2006/6/9,126.360001,126.959999,125.290001,125.349998,98.937553,94972200
2006/6/12,125.879997,125.93,123.82,123.989998,97.864136,95815900
2006/6/13,123.739998,124.839996,122.550003,122.550003,96.727585,185688800
2006/6/14,122.839996,123.629997,122.339996,123.5,97.477417,163566400
2006/6/15,123.949997,126.360001,123.860001,126.120003,99.545341,134057000
2006/6/16,125.290001,125.559998,124.459999,124.650002,98.819923,94253500
2006/6/19,125.400002,125.480003,123.550003,123.669998,98.043007,95804400
2006/6/20,124.010002,124.809998,123.720001,124.089996,98.375984,65494700
2006/6/21,124,125.699997,123.959999,125.010002,99.105347,75008200
2006/6/22,124.949997,125.059998,124.040001,124.459999,98.669312,74566100
2006/6/23,124.330002,125.300003,124.029999,124.440002,98.653473,54107000
2006/6/26,124.540001,125.059998,124.25,124.989998,99.089478,37899600
2006/6/27,125.010002,125.290001,123.769997,123.910004,98.233261,69780200
2006/6/28,124.190002,124.769997,123.650002,124.75,98.899216,62368100
2006/6/29,125.199997,127.349998,125.169998,127.269997,100.897041,110634800
2006/6/30,127.540001,127.660004,126.959999,127.279999,100.904945,54227800
2006/7/3,127.43,128.009995,127.309998,127.800003,101.317192,23914000
2006/7/5,127.290001,127.449997,126.519997,127.07,100.738472,69653400
2006/7/6,127.199997,127.849998,127.080002,127.440002,101.031769,50100300
2006/7/7,127.190002,127.559998,126.290001,126.610001,100.373779,81626500
2006/7/10,126.940002,127.43,126.410004,126.849998,100.564026,60964100
2006/7/11,126.610001,127.410004,125.940002,127.410004,101.008011,73640800
2006/7/12,127.150002,127.400002,125.720001,126.050003,99.92984,82561300
2006/7/13,125.449997,125.68,124,124,98.304619,102405700
2006/7/14,124.129997,124.260002,122.830002,123.519997,97.92408,103242500
2006/7/17,123.519997,124.099998,123.150002,123.339996,97.781403,81159000
2006/7/18,123.709999,124.050003,122.389999,123.970001,98.280853,122771000
2006/7/19,124.18,126.260002,123.720001,125.690002,99.64444,133565300
2006/7/20,126.120003,126.300003,124.660004,124.830002,98.962631,112259800
2006/7/21,125.150002,125.190002,123.82,123.949997,98.264984,101560000
2006/7/24,124.440002,126.32,124.440002,126.209999,100.056656,92884000
2006/7/25,125.980003,127.300003,125.720001,126.660004,100.413429,95480700
2006/7/26,126.589996,127.449997,126.18,126.830002,100.548203,84525800
2006/7/27,127.379997,127.690002,126.199997,126.709999,100.453072,87257100
2006/7/28,127.040001,128.139999,126.860001,127.980003,101.4599,82137000
2006/7/31,127.660004,127.959999,127.449997,127.849998,101.356812,49593100
2006/8/1,127.339996,127.379997,126.599998,127.220001,100.857376,65225600
2006/8/2,127.580002,128.460007,127.550003,128.080002,101.539162,64770900
2006/8/3,127.339996,128.550003,127.150002,128.419998,101.808701,63693800
2006/8/4,129.080002,129.429993,127.480003,128.199997,101.63427,96294200
2006/8/7,127.900002,128.080002,127.400002,127.900002,101.396461,45377300
2006/8/8,128.089996,128.460007,126.949997,127.410004,101.008011,90901300
2006/8/9,128.179993,128.600006,126.610001,126.980003,100.667099,78910600
2006/8/10,126.580002,127.5,126.279999,127.370003,100.976311,69322300
2006/8/11,127.169998,127.199997,126.389999,127.010002,100.69091,47482200
2006/8/14,127.629997,128.160004,126.919998,127.110001,100.770172,57839000
2006/8/15,128.25,128.869995,127.900002,128.630005,101.975204,68143000
2006/8/16,129.320007,129.889999,129.039993,129.699997,102.823448,71737600
2006/8/17,129.580002,130.369995,129.490005,130.029999,103.085075,70992800
2006/8/18,130.190002,130.690002,129.589996,130.690002,103.608322,58288400
2006/8/21,130.179993,130.279999,129.800003,130.130005,103.164368,42133600
2006/8/22,129.990005,130.520004,129.679993,130.119995,103.156441,60839900
2006/8/23,130.179993,130.440002,129.190002,129.759995,102.87104,66592100
2006/8/24,129.990005,130.100006,129.399994,129.649994,102.783821,57983000
2006/8/25,129.639999,130.25,129.550003,129.809998,102.910683,41756000
2006/8/28,129.649994,130.820007,129.639999,130.429993,103.402199,52681500
2006/8/29,130.490005,130.830002,129.809998,130.580002,103.521111,61817800
2006/8/30,130.869995,131.039993,130.550003,130.660004,103.584534,50052200
2006/8/31,130.850006,130.990005,130.580002,130.639999,103.568703,37510300
2006/9/1,131.139999,131.580002,130.839996,131.419998,104.187073,48794500
2006/9/5,131.509995,131.850006,131.199997,131.669998,104.385239,52348300
2006/9/6,131.110001,131.160004,130.330002,130.509995,103.465622,53795600
2006/9/7,130.059998,130.570007,129.350006,129.910004,102.989944,86269400
2006/9/8,130.080002,130.460007,129.830002,130.279999,103.283287,45096300
2006/9/11,129.860001,130.690002,129.479996,130.410004,103.386368,68496600
2006/9/12,130.559998,131.839996,130.369995,131.690002,104.401115,69875600
2006/9/13,131.639999,132.449997,131.520004,132.220001,104.821297,62898400
2006/9/14,131.960007,132.240005,131.75,132.229996,104.829216,57805400
2006/9/15,132.309998,132.389999,131.679993,131.960007,105.075256,76703100
2006/9/18,131.789993,132.389999,131.649994,132.139999,105.218559,64154100
2006/9/19,132.119995,132.130005,131.070007,131.809998,104.955803,92089100
2006/9/20,132.25,132.770004,132.059998,132.509995,105.513199,75204100
2006/9/21,132.610001,132.75,131.419998,131.869995,105.003578,88932500
2006/9/22,131.669998,131.679993,131,131.470001,104.685066,65966800
2006/9/25,131.729996,132.850006,131.050003,132.479996,105.489326,92299100
